先团,2
绵不脆,1
味道不好,5
虾饺,10
备注,1
出入,1
两份,8
太嫩,1
太高兴,1
粉条,2
估计量,1
门面,3
外,3
下雨,2
新世纪,3
赛博,2
对面,17
有人,8
她家,2
巨,2
爆多碗,1
爆撑,1
郡,3
斜对面,6
比较忙,2
不敢恭维,5
血块,1
划得来,2
饱量,1
辣而香,1
佷,1
两男两女,1
十个,4
香油,2
盛,2
夸一夸,1
快速,2
便捷,2
打通,1
幸亏,1
打油,2
稠,2
十五个,1
很正,6
长去,1
地点,6
够味儿,2
目测,2
一位,2
帅气,1
菜少,3
流口水,3
珍珠,1
各个方面,2
耍,2
聚常去,1
八人份,2
太重,1
全身,2
自主,3
开票,4
五六块,1
照给,1
烤鱼,5
音乐视听,1
人团,7
四人份,2
它家,3
常见,4
过段,1
收藏,2
慢慢,4
品,1
赠品,1
临时,4
总,13
停不下来,2
师傅,8
指甲,2
敷衍,1
还算足,1
其他人,3
夸张,1
矫情,1
狗,1
请,24
转弯,1
菌花,1
吃得开,2
老公,20
照相,3
第一顿,3
...........,1
用料,3
挺快,13
不太足,1
不需,2
团年饭,3
七个,6
哭,6
特色小吃,1
那就算了,1
恶灵,2
骑士,2
我发,1
口腔科,1
JJ,3
楼梯,1
阡陌,1
无聊,1
简历,1
可儿,1
YY,1
魔图,1
V,1
IP卡,1
图,7
旅途,1
五天,2
RPG,1
窟窿,1
食量,1
八人,1
霸道,7
台,6
缺憾,1
鸡爪,1
红锅,2
更佳,1
全红锅,1
要命,1
愈来愈好,1
31,1
号,6
不接,1
之好,1
十次,2
新世界,1
小道,1
德克士,1
不知,3
远道而来,1
主人,1
咱大,1
招牌,2
鲜香,2
刚下,1
火车,1
一个三岁,1
孩子,32
少啦点,1
168,1
动手,2
肚子痛,1
菜蛮,2
四人来,1
成都,2
别眼,1
相待,1
硬拉到,1
角落,2
算了,1
依好,1
出差,2
必点,6
我家,22
四人点,1
128,1
两道菜,1
好撑,2
定去,1
此店,1
快快,1
一到,2
晚餐,15
但路,1
齐齐,1
较足,1
恶劣,2
老字号,1
兜,2
圈子,1
不太开森,1
黑久,1
雅间,1
设计,2
老人家,1
400,1
但点,1
很绕,1
迎合,1
今天上午,1
面条,8
麻在,1
嘴边,1
过把瘾,1
屈服,1
合胃口,1
说太好,1
伤人,2
完时,1
月份,2
一圈,2
临江门,2
记忆犹新,1
新疆,2
飞机,2
第一站,1
爽翻,1
够劲,2
汗,3
淌,1
嘴瘾,2
坐位,1
等候,2
大姐,13
起身,1
那位,3
细节,3
盆友,2
一盘,5
鬼,1
广西,1
不介意,2
告知,2
牛排,223
地铁,1
反,1
鸭肠脆,1
脆,3
难吃,11
一股,3
猫,1
来回,2
冷不丁,1
脚下,1
担惊受怕,1
替替,1
具体情况,1
九个,2
总共,1
四百多,1
奔,5
粉丝,30
死板,1
加价,2
店贵些,1
租金,1
真不错,7
火辣辣,1
锅边,15
馍馍,10
鸡汤,39
炖,6
软,7
板栗,81
太久,5
最初,1
香味,3
季节,4
我定,2
几百块,1
瓶,2
大维,1
鸡,72
青椒,4
竹孙,1
鸡血,6
进门,3
来接,1
饼,7
脆脆,1
手,8
擀面,1
端上来,3
好鲜,1
汤挺鲜,1
甜甜的,2
太老,1
咬不动,5
之外,6
需求,3
清淡,39
糯有,1
清香,1
综合,2
喝汤,6
补身,2
清清爽爽,1
馍,4
活捉,2
凉拌,4
耳根,1
养生,17
🌰,1
汤汁,4
分店,6
内脏,1
加工,5
色泽,2
艳丽,1
大味美,1
开动,1
养身,11
去处,2
美容,2
养颜,8
助眠,1
瘦身,1
六人餐,13
土鸡,5
小帅哥,6
糯,6
很浓,12
👌,3
好足,1
汤是,4
金黄色,1
粘稠,1
豌豆,1
拿来,3
第一天,1
美食,9
山,1
土黄,1
脚鸡,1
扇贝,87
便利,3
莱,1
天吃,3
汤锅,17
十人餐,1
厨师,8
稍快,1
再点,2
高估,1
з,1
∠,1
汤好,2
再也,6
浓稠,2
带有,1
几年,6
家店,2
楼上,7
等待,6
烹饪,1
鸡胸肉,1
煲汤,2
无论是,2
宴客,1
打成,1
醇厚,2
稳定,2
经理,8
｡,2
･,2
ﾉ,2
ﾟ,2
Д,1
大都会,1
美食城,1
毫不犹豫,1
弹,3
本店,3
上海,1
接风,1
贵店,1
菜足味,1
多年未见,1
相聚,2
有聊,1
一座,1
未,1
催促,1
👏,4
🌺,1
🌹,1
天气,2
以往,3
好吃好喝,3
家住,1
耒贵店,1
省时,1
省钱,2
待客,3
大份,1
王府井,2
百货,2
吃完饭,4
逛街,2
味美鲜香,1
老少皆宜,3
丶,1
畅,2
五一,1
假期,1
人真多,1
光光,2
老客户,7
足矣,1
老生常谈,1
黑衣服,1
没热情,1
整顿,2
人员素质,1
苍蝇,1
先宰,1
煲,1
一阵子,1
广东,1
福音,1
栗子,1
😆,1
比较慢,4
两瓶,1
歪嘴,1
四碗,1
44,1
多加,4
要钱,1
免费送,2
不太上,1
单位,2
大大降低,1
美观,2
两种,2
券开,1
人用,1
无敌,1
鸡肥,1
倒数,1
肉质,8
鲜嫩,5
鸡杂,4
需不需要,2
加汤,2
滋润,1
浓厚,2
汤汤,1
都还没,2
快点,6
汤挺,2
商圈,6
团年,2
养人,1
浓,5
浓浓的,1
绵绵,1
四五个,3
人吃够,1
订餐,1
材料,2
动,6
入口,4
化,1
捞,1
摆,5
吃掉,1
两侧,1
锅贴,1
肥,6
浓香,1
说些,1
喝完,2
插曲,3
好太多,3
吃腻,3
好大,1
溜溜,1
味鲜,1
老年人,6
板粟,3
贵点,3
第一碗,1
没人盛,1
下降,3
很烂,1
菇,2
相比,8
不腻,4
瞌睡,1
很粉,1
泡饭,1
葱花,1
美级,1
换口味,1
菌菇,1
🐔,3
爽快,1
地帮,1
准时,1
岁,1
婆婆,1
发烧,1
节制,1
信价,1
清爽,4
滋补,4
网,1
购餐,1
味美,4
节奏,2
太空飞行,1
模式,1
大清早,1
效率,1
身体,2
开火,1
一卓十人,1
五斤,1
挺少,2
要个,1
人理,1
降温,1
椒,2
软软,1
力推,1
长条,1
面块,16
水加,1
一个月,3
四次,2
吃得够,1
来个,1
财源,1
广进,1
爸爸妈妈,3
长辈,1
造型,1
独特,6
评,2
很烦,1
人多会,1
说了半天,1
浓纯,1
换渣盘,1
茶水,2
家属,1
高汤,1
讲究,2
黏稠,1
团聚,1
本抱,1
试一试,5
心态,2
出乎意料,1
迎宾,1
有会,1
分钱,1
没加,1
原汁原味,1
养胃,1
来到,4
善良,1
再来一个,1
亲人,2
果断,5
勒,1
小小的,4
一点儿,1
催菜,1
终实,1
客户,3
成会,1
良心,10
鲜艳,1
宜人,2
鲜味,3
上班,3
家里,2
好几碗,3
歧视,4
现杀,3
尝,3
渣,3
盘,4
腾空,1
金夫人,1
洲际,2
酒店,20
观光,1
影响,7
缘故,2
街,3
友善,1
浓滑,1
肉嫩,3
太腻,1
创意,2
小饼,1
摆放,1
整齐,1
赞扬,1
泛苦,1
同行者,1
味香,1
实和,1
毛栗子,1
店去,1
75,3
人一,1
不排,1
来额,1
六大,1
喜爱,2
速度慢,3
喝多,1
西方,1
风格,4
受不了,1
我订,1
保证,1
幼儿园,1
特有,1
体贴,1
一根,3
乌黑亮丽,1
发丝,1
忘不了,1
😃,6
超值,7
降低,1
中庸,1
点半,6
点半才,1
留着,1
位子,5
两碗,3
老父亲,1
年轻人,2
肉多,1
汤鲜,1
拿上来,1
美好,1
大大的,4
很腻,1
方便快捷,1
换个,3
十人份,1
太早,4
催人,1
黑好,1
夏天,4
还境,1
中心地段,1
差值,1
粑,4
and,1
膜,1
餐团,1
p,1
显少,1
........,1
面子,4
优美,3
134578897432146788,1
💖,1
早早,2
排不上,1
鲜肉,1
肌肉,1
没事,2
喝点,1
热汤,1
关顾,1
长,7
上佳,1
更换,5
404,9
车站,8
焦不燥,1
汪实,1
🈶,1
️,2
炒粉,13
空空,1
温泉,1
一大半,1
忠实,1
豪华版,1
人吃个,1
一两个,1
自发,1
可不可以,2
养来,1
煮汤,1
爱来,2
三线,5
不肥,1
不厚,1
108,4
投,1
三十,1
燥,1
几桌,1
来得早,1
抢,10
小男生,1
我加,2
厂长,14
磁器,1
回程,1
大堂,6
元宵节,1
店来,3
肉感,1
平菇,1
台上,3
现剪,1
秦妈,1
亲近,1
豪爽,1
干练,1
努力奋斗,1
积极向上,1
披,3
递扎,1
细微,1
加辣,1
清冽,1
亲自出马,1
人多团,1
三秒,8
网红,1
谱,1
符合,9
广州,1
远远,1
位于,2
不由自主,1
想起,4
70,2
送来,2
橡皮筋,2
不太辣,2
诚意,1
邻居,1
玉米,4
羹,1
三峡,8
背后,1
靠近,1
马路边,1
难受,3
香鸭肠,1
两,3
三盘,3
第三,2
太值,1
hhhh,1
交,2
押金,5
归还,1
尽心尽职,1
瓜子,3
新品种,2
放入,1
电,2
鳝鱼,4
芽,4
接券,1
天堂,5
愿,1
鱿鱼片,2
折合,1
代金,1
160,1
店开,1
很多年,2
周边,3
头一回,2
里配,1
大豆,1
黄豆芽,2
品味,2
基地,4
合作,2
比老,1
脑壳,1
相比之下,1
有点像,2
蒜泥,5
来加,1
能省,1
单才,1
😔,4
就团,2
优惠活动,1
真实,2
每样,2
儿童座椅,1
我能,1
麽,1
好脆,1
国宾,5
多冰,1
件,1
乐堡,1
360,1
聚散,1
出了名,1
高三,1
七八,2
男滴,1
天花板,1
漏,1
服务台,2
诱人,1
最低,2
太饱,2
换菜,1
火腿肠,4
剩人分,1
裙边,1
十多,1
秒,3
十秒,1
七秒,1
五秒,1
咬,2
太生,1
得动,1
八中,1
提个,1
开足点,1
一赞,1
嗓儿,1
😭,2
添茶,1
牛油,5
放太多,1
锅子,2
520,1
花花,1
衣袖,1
整起,1
尽心,1
弄掉,1
大伙儿,1
胖胖,1
眼镜,1
穷,1
酸,39
收钱,3
两盘,5
十二个,2
新奇,1
欣赏,1
差点儿,2
蛮高,2
外观,2
滑滑,1
花色,1
化渣,1
最合适,1
没敢,1
钵,1
要坏,1
烂,2
人手,2
放心,2
老豆腐,1
好难,1
有没有,5
名不虚传,1
变态,1
怀疑,2
假,7
小伙子,1
hin,1
回帮,1
取,2
拖,4
延后,1
想要,6
二楼,5
😢,1
同伴,1
添水,2
见到,2
炒河粉,4
人来,6
满减,1
21,1
不太熟悉,1
汤色,2
红润,1
赠送,8
一排,1
中好,2
三样,1
适,1
咱家,1
多块,1
废话,1
宣传,3
店长,4
新手,2
懵,2
自制,19
肥肠,4
角落里,1
麻利,1
点哟,1
挺高得,1
熟客,1
25,4
收个,1
差价,1
导航,1
离老,1
不远,2
腥,1
说够,1
妥妥,1
红色,2
主题,1
装潢,1
统一,1
着装,1
便服,1
十人,1
成,6
动作,2
在家,11
长得,2
冰淇淋,36
月饼,2
厨房,4
冻,3
别家,1
吃不住,1
戴,1
眼睛,2
镜布,1
平安夜,1
当面,4
放油,2
桌面上,2
一有,2
空盘,3
收走,5
来份,2
耿直,3
河粉,3
费加,1
中国,1
验证,4
玩儿,1
几分钟,3
一旁,1
就点,2
饱含,1
深意,1
动点,1
脑子,3
行不行,1
机灵,1
老伯,1
吃惊,1
搞错,2
事实,1
文字,3
真棒,1
点去,3
好量,1
俱全,3
水井,1
类似,1
色,1
黑豆,1
保护套,1
担心,5
实际上,2
剩着,1
性,2
一分,3
新加,2
茶叶,1
方向感,1
约,10
头圈,1
多一分,1
骄傲,1
极品,17
酒酿汤圆,1
中秋节,2
..........,1
......................................,1
结伴,1
感人,1
不愧,2
偏重,1
海带丝,1
请点,1
收取,1
黑多,1
天去,1
厂子,1
偏宜,1
点重,1
尴尬,6
字实,1
那点,1
多有,3
叔叔,4
楞,1
绿豆芽,3
领班,2
男人,1
不爽,2
知觉,1
分不清,1
换西,1
等额,1
有味重,1
肠胃,2
感觉良好,1
好不好,1
长沙,1
三百多,1
男女,3
通用,1
修改,1
分开,4
几回,5
点好,1
菜平,1
Wi,1
Fi,1
信号,2
安安静静,1
大餐,3
美的,1
想来,2
尝一尝,3
家乐福,2
超市,1
出门,1
右转,1
东北,1
黄金,1
糯米,1
继往,2
低价,1
习惯性,6
能花点,1
精力,1
研究,1
描述,2
基本一致,1
对头,1
途中,1
....,3
骗人,1
两句,1
照片,8
忙忙,1
太足,3
遇见,2
多些,6
起点站,1
好多年,1
端午节,2
放假,2
聚聚,5
确,1
前列,1
不坑,1
戳戳,1
胀,1
滚回来,1
😌,1
二十,2
菜够,1
红亮,1
无锡,1
来尝,1
辣真,1
顶不住,1
莱装,1
国庆,1
调小料,1
十二点,1
工作人员,10
有点儿,1
耳背,1
魅族,1
专卖店,1
上楼,1
优衣库,1
周,1
回是,1
🏻,5
三四个,2
再团,2
总归,1
嘿嘿嘿,2
区,5
78,1
188,1
对胃口,1
胶圈,1
简易,1
皮筋,2
盒,2
两块钱,1
一块,4
快到,1
六点钟,1
窗子,3
边上,2
笋子,1
爽脆,2
个头,2
短小,1
极力推荐,3
那会,1
大方,2
煮熟,2
‍,2
受伤,1
上课,1
上周,3
几杯,1
不会错,1
粽子,1
带皮,8
分享,1
苏宁,2
电器,1
点半去,1
排位,2
入口处,1
稀饭,2
价还算,1
超辣,1
烧开,1
炸,4
绿豆,1
发,2
朋友圈,2
麻又辣,1
来来来,1
会常来,2
时团,1
接过,1
辣度,1
毕业,4
开玩笑,2
两百多,1
一部分,2
代,2
一个个,1
十多分钟,1
北方,5
同一个,1
儿时,1
菜肴,1
熄火,1
点火,1
帅哥美女,1
务,1
走路,2
账,1
笑脸,1
胸针,1
端,2
一闻,1
战斗力,1
喝麻,1
两口,1
二盘,2
一个多,2
好爽,1
开吃时,1
依依不舍,1
来团,1
精神,1
睡觉,2
问过,1
撒子,2
取食,1
夹子,4
公筷,1
葱,1
芝麻,1
蚝油,1
大热天,1
出身,1
敞起,1
四川人,1
重点,5
满多,1
忘不掉,1
美爆,1
热情服务,3
当道,3
吃额,1
太热,4
纠结,5
京品,3
大变样,2
重生,2
更大,2
新增,5
大虾,10
这比,2
手掌,2
螃蟹,16
扶,4
墙,2
金枪鱼,5
冰激凌,27
仔,8
酸辣汤,2
永辉,2
补货,4
川味,11
麻辣锅,12
肥羊,9
涮涮锅,7
甜食,2
喜好,4
三两,2
野,4
药膳,4
牛羊肉,14
乌鸡,11
😓,9
大闸蟹,12
⁎,4
⁍,4
̴,4
̛,4
ᴗ,2
基围,11
火鸡肉,4
猕猴桃,13
歌,5
慧眼,2
常回家,2
爸,3
音乐,2
差评,5
从大一,1
大四,2
生菜,6
哥们儿,1
黄色,1
虾子,39
布丁,25
特步,1
蛤蜊,3
蟑螂,1
地下,1
关灯,1
冰柜,3
有种,5
逐客,1
搬,3
越多越,1
不值,3
定价,1
亲民,2
客源,1
待人,1
真诚,1
不拘小节,1
各种各样,1
真肉,1
知名,1
拼凑,1
人工,2
店用,1
小龙虾,6
咖啡,3
椰子汁,1
刚进,1
点新,1
正品,1
菜系,2
类,5
一人,6
小火锅,20
涮羊肉,1
理想,2
涮锅,5
涮,3
汽博,2
底,1
应有尽有,7
荔枝,1
火龙果,10
葡萄,3
收盘,13
品类,4
菜空,1
食肉动物,1
忍受,1
不高,3
凑合,3
绕道,1
变得,2
劵,5
添菜,3
奥尔良,2
烤,74
第二盘,1
心满意足,1
越做越,9
有来,2
高点,3
新装修,2
陆陆续续,1
许多次,1
舒坦,1
浓度,1
新鲜度,2
紫薯,1
改良,1
限量,17
蛋糕,68
披萨,9
这位,1
甚,1
和善,2
形式,1
够本,1
关东煮,2
香芋,1
找回,1
童年,1
赶脚,2
黑爱,1
劲酒,1
赚钱,2
换大,1
场地,5
每到,1
一看,4
肉娃肉,1
写字,2
平台,2
发表,1
真实感,1
言,1
非常感谢,1
理念,1
邻居们,1
来店,1
下班时间,2
耽误,2
交点,1
以示,1
歉意,1
谢绝,1
亲如家人,1
感谢您,1
多来,1
高品质,1
舒心,2
成正比,1
停,5
车票,1
车库,2
技术,2
开车,1
片超,1
花甲,36
发图,1
蛋挞,19
牛舌,1
150,3
看不惯,1
喷,1
弄些,1
新店,2
支持力,1
吃不得,1
辣而点,1
很错,1
一流,5
其换,1
变大变,1
肉卷,1
变多,2
不对头,1
看哈,1
付钱,1
一阵,3
乖乖,2
几样,5
意外,3
运气,3
皮皮虾,5
要括,1
只会,2
力挺,1
肉品,3
形容,3
是从,2
车位,4
说不清楚,1
费用,1
爬,40
🦐,1
海贝,1
肉食动物,3
偏厚,1
颜色,2
深,1
好些,4
潘茄锅,1
一煮,1
冒泡,1
沙发,1
没照,1
不香,3
更棒,1
不错呀,1
初来,1
没吃够,2
人满为患,1
诟病,1
曖,1
肉碱,1
计较,1
有福气,1
大帅,1
事物,1
片,8
星期,1
隔壁家,1
烤肉,94
太烂,1
感激,1
开森,2
🐮,4
齐备,1
选用,1
鲜虾,2
冻虾,1
切得,1
太薄,1
散成,1
过敏,3
加肉,4
巴实,2
三只,1
奋斗,1
熟络,1
聚,1
单一,3
庆幸,1
客客气气,1
上瘾,3
必需,2
白费,1
多种,7
一两周,1
孤单,1
🍦,1
期间,5
全吃,1
死忠,1
往常,2
😀,5
只顾,2
怡,3
丰吃,1
丰多,1
现点,3
就行,1
常州人,1
好不容易,1
鹅肉,2
乌骨鸡,1
跨区,1
魅力,1
现切,3
辣边,1
人好,2
五点,2
几盘,2
再要,1
黑人,2
问号,1
生怕,3
吃太多,1
重在,2
小锅,3
个性化,1
锅菜,1
流行,1
感受,3
里边,2
肉要,1
每周,1
专程来,1
合口味,3
跑过来,1
考虑一下,2
很帅,2
忧郁,1
这块,1
特想,1
姑妈,1
姑父,1
前往,2
脸色,1
离家,12
亮点,2
回味无穷,2
回味,2
指吃过,1
比喻,1
事后,1
越想,1
意味深长,1
唇齿,1
留香,1
口中,1
保留,2
色味,1
香气,1
优秀,1
垂涎欲滴,1
馋,2
口水,1
滴下来,1
其味无穷,1
穷尽,1
词,1
人品,2
丰好,1
开门,4
忽略不计,1
人一锅,1
长客,1
不全,1
团给,1
随小,1
涵盖,1
果汁,32
无线网,1
好生意,1
吃海鲜,9
亏本,1
厚道,2
甜点,23
好照,1
电影院,1
五斗,1
˙,2
︶,1
明白,1
为啥,1
讨厌,2
╮,1
╯,1
╰,1
╭,1
加就行,1
店子,1
字赞,1
老乡会,1
很小,5
闷闷,1
弥补,1
硬件,1
PS,1
懒得,1
拍图,1
图上,2
几张,3
来搏,1
版面,1
ORZ,1
酸菜,17
一片片,1
吃爽,1
自选,1
說,1
老顧客,1
不錯,2
不夠,1
闆,1
娘,1
鼓鼓的,1
午餐,7
4.5,2
十几次,1
高高大大,1
帅,1
辜负,1
莽起整,1
养眼,1
好几回,4
言语,1
表达,1
点要,2
厚品,2
备菜,1
豆腐乳,1
蟹,14
鱼丸,1
鱼皮,2
螺肉,1
汽水,1
瓶装,3
机子,1
提子,1
些许,1
橘子,1
皮薄味,1
现,9
胀满,1
秉持,1
原则,1
平淡,1
多一些,3
青菜,2
很胀,1
很挤,4
猪肉,1
汉子,1
大吃一顿,1
老坛,2
觧,1
超美,1
保障,1
杂牌军,1
菇类,1
人不太多,1
每人,8
四种,1
任选,1
质优,1
价美,1
错过,2
清,1
十分满意,1
刷,1
表弟,1
大半天,1
尽兴而归,1
我要,2
哈密瓜,13
这天,2
不爱,1
价格比,2
乌鱼,67
🐠,2
炸鱼排,1
58,1
一斤,1
鱼片,6
鱼花,2
酸味,3
酸辣,2
白衬衣,1
印象,1
啧啧,5
啧,2
吵杂,1
配面,1
制冷,1
发券,1
差劲,3
刺,2
敞开,1
鱼称,1
称,1
上桌,2
透明,1
偏高,4
鲜菜,1
展示,1
一条街,1
新开,2
奶汤,1
退菜,1
灵活,4
惊艳,3
还得加,1
浙江,1
想想,2
丁哥,1
黑鱼,2
吃屎,1
双椒味,1
一锅芋,1
儿鸡,1
三四百,1
说不清,1
普通话,1
带进去,1
不快,2
十吃,1
自然,3
生长,3
两大,1
川普,1
焦人,1
龙啸酸,1
我会,2
无刺,3
折扣,1
做成,1
懈怠,1
特地,1
鲢鱼,1
叽叽,1
60,1
开胃,4
几十秒,1
一朵花,1
水泡,1
开胃菜,1
赶紧,2
鱼骨,3
擀,5
蚊子,1
湖南,1
一条,2
鱼选,1
一张,5
优惠卷,1
夜宵,1
筋道,1
绝配,1
梁山,7
回到,2
尖椒,4
凉粉,3
鱼丸子,1
面皮,3
元祖,1
太度,3
笑咪咪,1
不及格,1
筋斗,1
盘龙,1
花园,1
爆米花,5
萝卜,4
骨架,1
鸭腿,1
名字,2
一鱼,1
酸菜鱼,3
精美,1
汤鱼,2
6.4,1
斤,4
发布,1
不约而同,1
龙啸,1
三碗,1
石锅,6
底下,1
几条,1
很深,1
哪鱼,1
菜店,1
看买,1
试下,1
发觉,1
三斤,1
我特,1
三文鱼,20
2.9,1
白助,1
随时随地,1
山顶,1
鸡味,1
食府,1
过程,4
.............,1
从来不,1
能顶,1
重要性,1
赚,1
用费,1
苦思冥想,1
赞笑,1
略贵,2
fghvbjjvgghhvgghhnnnhfcfvbbb,1
经营,2
改观,1
还放,3
生日歌,5
吃饭时间,1
停车位,2
再脆,1
鸡鱼,1
摆摆,1
用美团,2
在线,1
支付,3
主菜,1
风味,3
遁,1
这汤,1
能别,1
存,2
全单,1
79,2
双,2
咯牙,1
阿德,1
摸,1
祝福,1
长寿面,10
无数回,1
啰嗦,1
挺高,2
蛮多,1
调和,1
菜油,1
汤味,1
鸡好,1
香甜,2
龙头,1
寺,1
上客,1
小刺,1
西瓜汁,7
山椒,1
酸酸的,1
地板,3
摔跤,1
百,1
多元,1
酩汤,1
推介,1
忙碌,1
南京,1
记不清,3
楚,2
面片,1
滑嫩,1
上锅,1
一只,6
258,1
物优,1
西宁,3
托,3
水滑肉,3
成熟,2
体系,1
尚可,2
良厨,7
对虾,1
有机,1
鱼头,1
小区,15
脱,1
搭,1
凳子,1
套子,1
套,2
圣湖,6
天域,4
钟,1
听到,1
WiFi,1
用不起,1
😤,2
192,1
错算到,1
账单,1
多算,1
开发票,4
匪夷所思,1
得以,1
管理,3
唯怡,2
28,5
沙鱼,3
上酒,1
鲜榨,24
奶,3
茶,10
调火,1
凉面,9
副,1
三遍,2
到极点,1
人菜,1
菌锅,2
干油,4
闷到,1
😜,2
一次性,2
调味料,1
挺为,1
着想,1
那家店,1
礼品,1
场面,1
一吃,3
特多,2
汪,1
覃哥,1
晓洪,1
老乡,1
苦,4
一家子,1
素食,1
验证码,1
蜡烛,2
生日快乐,4
万事大吉,1
改正,1
过生,5
生日蛋糕,1
进店,1
专业培训,1
昨晚,1
最最,1
中奖,2
家门口,4
二百元,1
满头大汗,1
平板,1
冷气,2
200,1
65,2
菜木有,1
难度,1
小姨,1
主,1
公路,1
过得,1
😘,17
14,4
还花,1
268,1
元八人餐,1
只来,2
鞥,1
暴敛,1
物,2
处事,1
绿色,3
叫拿点,1
付款,2
时说,1
强劲,1
信赖,2
白水,2
小姑娘,1
男女老少,1
青睐,1
多大,1
售房,1
部,1
改装,1
楚团,1
不燥,1
最起码,1
儿童,2
餐椅,2
太棒了,4
原价,1
新式,1
代表,1
之作,1
按到,1
顺序,1
肝,3
定位,2
138,1
用美,1
购,1
灰常棒,1
方案,1
关健,1
已品,1
声,1
之地,2
只加,1
游戏,2
歺,3
好耍,1
亲和力,1
四大,1
jian,1
留在,1
888,1
首次,1
拥有,3
姐,2
公交车站,1
旭辉,1
洋气,1
销售,3
大楼,1
房子,1
园区,1
胜,3
心动,1
座,1
让给,1
连桌,3
帅锅,1
超过,3
清点,1
人数,2
三瓶,1
味感,1
高峰期,2
还近,1
满堂,1
坚持下去,1
跳舞,1
翻,1
加水,1
女儿,8
下辣,1
值得一提的是,2
电视,2
看点,1
动画片,2
团过,3
118,1
太近,1
汤加,1
开关,1
六点,2
卡给,1
送上,1
上档次,2
小节目,1
猜中,1
礼拜三,1
5.8,1
划拳,1
机场,1
板凳,2
生月,1
相约,1
家长,1
包装,1
相,2
兴科,1
二路,1
那加,1
789,1
关系,1
恩棒,1
友友,1
太棒,2
仔细,3
一万个,1
夜,1
主管,1
家乡人,1
长生果,1
播放,1
短暂,1
荤素,1
马路上,1
长久,1
小份,1
牛肝配,1
结帐,1
当班,1
骗辣,1
童鞋,1
慎点,1
皮鞋,1
变味,1
蒸蛋,7
停电,1
全场,2
烛光,1
昨儿,1
比熙,2
人问,1
挺小帅,1
发生,1
迷,1
今天下午,1
大学城,15
欣阳,13
那家汉丽轩,1
搞笑,2
火开,1
冒烟,3
不以为然,1
烟,1
晚点,2
关火,1
烧,5
好笑,1
高级,1
做好,3
熟食,14
紫,1
联系方式,2
侵权,1
告诉,1
五花肉,36
粗来,1
尖顶,2
坡,2
龙湖,3
U,2
天街,1
西点,2
果冻,2
生,51
蚝,81
西米露,9
七彩,1
吐,3
别去,2
灰色,1
烫些,1
如加,1
小毛病,1
没会会,1
关机,1
愚人节,1
开个,1
玩笑,1
停车费,1
食物,8
走不动,1
四杯,1
切碎,1
最旺,1
城里,1
🙊,1
表情,2
冷漠,1
班上,1
说不出,1
减肥,1
破产,1
饮料机,1
盯,4
贼,3
不许,1
呦,2
交钱,1
取胜,1
抹,8
锅包肉,7
鸡腿,12
北京烤鸭,25
橙汁,2
柠檬汁,1
春卷,2
柚子,2
冷冻,2
半成品,1
推,3
厅,2
烟道,1
熏得,1
我快,1
挣不开,1
次数,1
数不清,1
用户,4
献给,1
汉丽轩,15
十三块,1
组队,1
解馋,1
怀恋,1
常带,1
须,13
切块,1
顾,1
忘退,1
周五,4
胖胖的,1
随和,1
加班,1
只好,1
深深,1
赶来,2
烤肉店,2
烤鸭,29
问问,1
享用,2
日本,3
椰奶,4
木瓜,6
奶茶,7
遍,1
见底,1
来换,1
😞,1
人来加,1
名,1
硬硬,1
放久,1
打嗝,1
咖喱,1
鸡拌,1
实不相瞒,1
冲兑,1
熙街,1
连锁店,1
火候,1
指示器,1
∗,2
❛,2
ั,2
∀,1
✧,1
慕斯,8
可丽饼,4
小泡,5
芙,7
幸福,2
蒜蓉,28
出动,1
羊排,1
烤肠,2
考肉串,1
柠檬水,1
🙃,1
点收,1
餐不太,1
成里算,1
清盘,1
这回,1
孜然,2
燕子,2
章鱼,4
小丸子,4
臭豆腐,2
上校,2
鸡块,2
面筋,2
巧克力,9
肉丸,2
盖浇饭,2
抓,2
奶昔,1
绿豆糕,1
夫妻,3
肺片,3
驴打滚,2
汉堡,3
烤羊,1
板筋,1
东坡肉,2
芒果,3
肉末,1
茄子,5
法国,3
面包,2
刨冰,2
洋葱,1
烤红薯,2
蒸饺,2
补菜,5
冷,10
或者说,1
鸡皮,5
优选,1
🍣,3
榴莲,1
烤串,7
贝壳,6
餐盘,4
很勤,2
再照,1
烤来,1
吃不上,2
菜类,1
满意哦,1
单调,2
片沾点,1
再放块,1
烧鸡,2
可乐,3
前菜,2
不乐意,1
瞬间,2
b,1
西里,1
隔,4
老去,1
换人,1
眼睁睁,1
紫样,1
朋友家,1
秋刀鱼,4
眼花缭乱,1
料理店,2
感,1
千值,1
万值,1
抢光,2
口味重,1
疯狂,1
Call,1
筋,1
酱大骨,1
管饱,1
制作,1
常规,1
蔬菜水果,1
三明治,2
菜肉,1
周全,1
鸡柳,3
太腥,1
猪眉肉,1
调酱,1
脑海,1
桃子,1
糖醋,1
里脊,1
挖不动,1
零食,5
友人,1
几百种,1
六点半,2
从头到尾,1
人管,1
凉凉的,1
差远了,1
坐车,2
前好,1
前刚,1
敲级,1
碗碟,2
很脏,2
肉酱,1
规模,1
搞大点,1
才情,1
两三次,1
有水,1
晚去,1
请人,1
热菜,10
○,2
｀,1
′,1
咖喱鸡,1
元得,1
棒棒糖,1
火热,1
读,1
宿舍,1
现煎,1
碳,15
不见,1
